I-0,I-1,Desired,O-0,Actual,Correct
0.467332,0.431601,1,0.644008,1,1
0.274158,0.232987,0,0.00111143,0,1
0.536436,0.360359,1,0.739008,1,1
0.66445,0.653731,1,0.998009,1,1
0.424623,0.341069,0,0.141763,0,1
0.229167,0.249642,0,0.000585954,0,1
0.55574,0.537247,1,0.976602,1,1
0.746033,0.787118,1,0.999451,1,1
0.757934,0.577119,1,0.998641,1,1
0.574468,0.626337,1,0.992896,1,1
0.2916,0.334308,0,0.00682212,0,1
0.465004,0.426679,1,0.614774,1,1
0.862212,0.705236,1,0.99959,1,1
0.482868,0.629221,1,0.972254,1,1
0.70379,0.528596,1,0.99676,1,1
0.654277,0.584825,1,0.996309,1,1
0.611458,0.683908,1,0.997209,1,1
0.865359,0.80412,1,0.999686,1,1
0.159375,0.126024,0,5.17888e-05,0,1
0.286392,0.206638,0,0.000991536,0,1
0.370368,0.264408,0,0.0135736,0,1
0.538409,0.545947,1,0.971741,1,1
0.478834,0.271517,1,0.162234,0,0
0.196964,0.125547,0,8.56725e-05,0,1
0.336436,0.119218,0,0.00081871,0,1
0.558799,0.657012,1,0.993378,1,1
0.267664,0.127391,0,0.000262049,0,1
0.572518,0.586863,1,0.989325,1,1
0.410483,0.216283,0,0.0159661,0,1
0.295457,0.417333,0,0.0264321,0,1
0.58422,0.726415,1,0.99726,1,1
0.611503,0.669988,1,0.996901,1,1
0.312234,0.209223,0,0.00171819,0,1
0.558998,0.693503,1,0.995215,1,1
0.497363,0.572247,1,0.958095,1,1
0.31875,0.25869,0,0.00399925,0,1
0.69016,0.601678,1,0.997805,1,1
0.3834,0.390536,0,0.121692,0,1
0.467132,0.536998,1,0.890721,1,1
0.471299,0.662431,1,0.976867,1,1
0.47398,0.40033,0,0.566571,-1,0
0.42746,0.274052,0,0.0568082,0,1
0.173449,0.0570288,0,3.43387e-05,0,1
0.732868,0.630961,1,0.998768,1,1
0.396188,0.237661,0,0.0160803,0,1
0.410284,0.362099,0,0.141777,0,1
0.848559,0.711401,1,0.999573,1,1
0.16629,0.107172,0,4.79266e-05,0,1
0.645346,0.625144,1,0.997015,1,1
0.719969,0.842153,1,0.999483,1,1
0.457957,0.529889,1,0.859996,1,1
0.53637,0.552609,1,0.972891,1,1
0.370301,0.432198,0,0.16562,0,1
0.16168,0.148421,0,6.54045e-05,0,1
0.445656,0.226574,0,0.0413669,0,1
0.158621,0.209024,0,0.000113175,0,1
0.329632,0.357127,0,0.0225949,0,1
0.404566,0.388846,0,0.181404,0,1
0.856494,0.560713,1,0.99929,1,1
0.657314,0.320338,1,0.948809,1,1
0.125576,0.136887,0,3.74055e-05,0,1
0.288785,0.311985,0,0.00460139,0,1
0.367487,0.161397,0,0.00273579,0,1
0.609065,0.675606,1,0.996949,1,1
0.669991,0.668297,1,0.998285,1,1
0.495656,0.352156,0,0.504396,-1,0
0.370013,0.293839,0,0.0211811,0,1
0.502349,0.341069,0,0.499537,-1,0
0.786569,0.628177,1,0.999168,1,1
0.732801,0.812622,1,0.999463,1,1
0.61086,0.542368,1,0.990505,1,1
0.840004,0.591387,1,0.999309,1,1
0.39098,0.334159,0,0.0628125,0,1
0.435793,0.236815,0,0.0387863,0,1
0.392199,0.314272,0,0.0477621,0,1
0.46988,0.401672,0,0.54899,-1,0
0.361259,0.48957,1,0.285799,0,0
0.154322,0.186652,0,8.50184e-05,0,1
0.506804,0.456459,1,0.857198,1,1
0.253945,0.275395,0,0.00132455,0,1
0.482558,0.463718,1,0.800866,1,1
0.134508,0.129887,0,3.92886e-05,0,1
0.3125,0.241986,0,0.00274774,0,1
0.380474,0.299159,0,0.0291137,0,1
0.374823,0.23607,0,0.00972285,0,1
0.271232,0.309251,0,0.00304006,0,1
0.672008,0.750974,1,0.998957,1,1
0.394193,0.320934,0,0.0552423,0,1
0.505186,0.659846,1,0.986086,1,1
0.369659,0.314968,0,0.0291032,0,1
0.576906,0.562652,1,0.987224,1,1
0.845501,0.585223,1,0.999315,1,1
0.906782,0.676749,1,0.99963,1,1
0.132402,0.188044,0,6.37084e-05,0,1
0.42777,0.304976,0,0.0906324,0,1
0.239384,0.302341,0,0.00143228,0,1
0.666689,0.722189,1,0.998725,1,1
0.535793,0.510699,1,0.95552,1,1
0.346897,0.259734,0,0.00749527,0,1
0.680098,0.911456,1,0.999502,1,1
0.400044,0.33565,0,0.0782937,0,1
0.166179,0.234081,0,0.000165557,0,1
0.410084,0.521437,1,0.663509,1,1
0.402992,0.324812,0,0.0710696,0,1
0.873626,0.773148,1,0.999672,1,1
0.466401,0.474058,0,0.768308,1,0
0.536259,0.608887,1,0.9853,1,1
0.1543,0.220708,0,0.000119652,0,1
0.507846,0.765442,1,0.995078,1,1
0.378391,0.256751,0,0.0144511,0,1
0.419149,0.321382,0,0.0957495,0,1
0.429277,0.403412,0,0.331631,0,1
0.744836,0.801784,1,0.999476,1,1
0.207691,0.300103,0,0.000749632,0,1
0.290004,0.0429841,0,0.000146841,0,1
0.603768,0.515322,1,0.986145,1,1
0.706361,0.694647,1,0.998924,1,1
0.629654,0.642246,1,0.996876,1,1
0.597606,0.643738,1,0.995491,1,1
0.494348,0.632204,1,0.977789,1,1
0.768395,0.622708,1,0.999026,1,1
0.777438,0.433292,1,0.997063,1,1
0.149291,0.144195,0,5.3448e-05,0,1
0.553435,0.6503,1,0.99242,1,1
0.38852,0.243776,0,0.0148659,0,1
0.404854,0.408533,0,0.233891,0,1
0.474136,0.427127,0,0.662696,1,0
0.492708,0.439158,1,0.777807,1,1
0.143595,0.130494,0,4.41272e-05,0,1
0.50164,0.671579,1,0.986993,1,1
0.171543,0.146432,0,7.34259e-05,0,1
0.248094,0.153542,0,0.000255096,0,1
0.151152,0.0801615,0,3.19145e-05,0,1
0.37223,0.22727,0,0.0080311,0,1
0.661968,0.344499,1,0.96448,1,1
0.924778,0.802331,1,0.999735,1,1
0.492376,0.325806,0,0.385585,0,1
0.305474,0.271716,0,0.00364344,0,1
0.622606,0.520692,1,0.990085,1,1
0.345035,0.344698,0,0.0264058,0,1
0.51988,0.60839,1,0.980892,1,1
0.283223,0.215139,0,0.00104437,0,1
0.513918,0.56643,1,0.966239,1,1
0.603856,0.563298,1,0.991434,1,1
0.393085,0.394513,0,0.156387,0,1
0.511702,0.75704,1,0.994961,1,1
0.409109,0.249095,0,0.0256766,0,1
0.33125,0.25695,0,0.00510434,0,1
0.442797,0.310494,0,0.134264,0,1
0.353502,0.388846,0,0.0626075,0,1
0.401308,0.492006,0,0.509586,-1,0
0.36168,0.473909,0,0.239758,0,1
0.653191,0.718013,1,0.998532,1,1
0.624645,0.560315,1,0.993384,1,1
0.586902,0.74123,1,0.997609,1,1
0.715869,0.723084,1,0.999132,1,1
0.272606,0.298562,0,0.00268292,0,1
0.685483,0.518604,1,0.995639,1,1
0.642487,0.907032,1,0.999379,1,1
0.488808,0.417134,0,0.699946,1,0
0.69098,0.606451,1,0.997894,1,1
0.402238,0.344698,0,0.0937309,0,1
0.466667,0.396552,0,0.511486,-1,0
0.179233,0.163783,0,9.69321e-05,0,1
0.53555,0.450095,1,0.907369,1,1
0.766489,0.575081,1,0.998721,1,1
0.260062,0.248001,0,0.00103179,0,1
0.389384,0.14688,0,0.00352418,0,1
0.921587,0.774192,1,0.999718,1,1
0.523936,0.661934,1,0.989704,1,1
0.348227,0.297468,0,0.0137147,0,1
0.444681,0.528596,0,0.821019,1,0
0.790869,0.595166,1,0.999053,1,1
0.905541,0.521437,1,0.99938,1,1
0.631427,0.575279,1,0.994705,1,1
0.318107,0.252824,0,0.00362001,0,1
0.139982,0.122962,0,3.96191e-05,0,1
0.321299,0.382731,0,0.027777,0,1
0.465315,0.600286,0,0.947458,1,0
0.623094,0.555741,1,0.992954,1,1
0.609043,0.7115,1,0.997656,1,1
0.50246,0.617786,1,0.977168,1,1
0.401064,0.394414,0,0.182433,0,1
0.362256,0.211908,0,0.00512433,0,1
0.421853,0.254315,0,0.03709,0,1
0.442066,0.515621,0,0.782924,1,0
0.534663,0.424044,0,0.871041,1,0
0.385239,0.412212,0,0.169902,0,1
0.421299,0.370252,0,0.195924,0,1
0.373825,0.348079,0,0.0530374,0,1
0.566334,0.761415,1,0.997429,1,1
0.111525,0.163982,0,3.95516e-05,0,1
0.181228,0.273257,0,0.000331955,0,1
0.0901152,0.161297,0,3.0152e-05,0,1
0.630718,0.796017,1,0.998866,1,1
0.31004,0.271119,0,0.00398207,0,1
0.378879,0.396601,0,0.120732,0,1
0.496698,0.56474,1,0.953679,1,1
0.919238,0.741379,1,0.999696,1,1
0.904765,0.787515,1,0.999712,1,1
0.655762,0.737203,1,0.998718,1,1
0.411414,0.367965,0,0.157077,0,1
0.271609,0.121028,0,0.000260162,0,1
0.480762,0.517858,1,0.891893,1,1
0.734242,0.917571,1,0.999618,1,1
0.703568,0.682417,1,0.998824,1,1
0.406316,0.357774,0,0.123124,0,1
0.349978,0.369059,0,0.042895,0,1
0.619149,0.582936,1,0.994197,1,1
0.855585,0.658454,1,0.99951,1,1
0.506582,0.533319,0,0.943343,1,0
0.471919,0.514974,1,0.869081,1,1
0.530962,0.712097,1,0.994172,1,1
0.446543,0.307113,0,0.138247,0,1
0.751241,0.891918,1,0.999617,1,1
0.728457,0.881677,1,0.999565,1,1
0.386813,0.34087,0,0.0633882,0,1
0.565603,0.727608,1,0.996655,1,1
0.693639,0.714732,1,0.998932,1,1
0.508821,0.599839,1,0.97487,1,1
0.610971,0.877849,1,0.999135,1,1
0.267442,0.133606,0,0.000280672,0,1
0.268351,0.198733,0,0.000633924,0,1
0.0193927,0.241936,0,2.55672e-05,0,1
0.493794,0.63459,1,0.978172,1,1
0.427283,0.158414,0,0.00958432,0,1
0.513785,0.791692,1,0.996318,1,1
0.243307,0.22195,0,0.000535674,0,1
0.937079,0.792785,1,0.999739,1,1
0.594016,0.588703,1,0.99228,1,1
0.604942,0.714334,1,0.997602,1,1
0.724668,0.768176,1,0.999331,1,1
0.311724,0.311091,0,0.00748879,0,1
0.28012,0.200324,0,0.000808175,0,1
0.295213,0.225232,0,0.00152013,0,1
0.647052,0.776727,1,0.998895,1,1
0.488497,0.49131,1,0.870169,1,1
0.622274,0.522929,1,0.990254,1,1
0.459597,0.508909,1,0.825613,1,1
0.642974,0.772104,1,0.998829,1,1
0.688697,0.512339,1,0.995583,1,1
0.544902,0.73422,1,0.995952,1,1
0.607491,0.711948,1,0.997625,1,1
0.259043,0.168158,0,0.000366015,0,1
0.331981,0.201219,0,0.00230362,0,1
0.858511,0.661536,1,0.999522,1,1
0.559043,0.855178,1,0.998521,1,1
0.487677,0.624796,1,0.973073,1,1
0.649003,0.315515,1,0.9372,1,1
0.370966,0.333612,0,0.0399129,0,1
0.342332,0.316012,0,0.0159716,0,1
0.702394,0.742622,1,0.999131,1,1
0.227859,0.148719,0,0.000173476,0,1
0.497097,0.759526,1,0.994046,1,1
0.394304,0.374329,0,0.121311,0,1
0.255496,0.29717,0,0.0018467,0,1
0.480895,0.53854,0,0.91607,1,0
0.469814,0.327198,0,0.275854,0,1
0.261237,0.124776,0,0.000228365,0,1
0.627527,0.641053,1,0.99677,1,1
0.534242,0.693354,1,0.993392,1,1
0.454034,0.555493,1,0.889716,1,1
0.403901,0.223591,0,0.0154054,0,1
0.47531,0.394613,0,0.552432,-1,0
0.490957,0.172931,0,0.0502259,0,1
0.77203,0.661983,1,0.999215,1,1
0.42223,0.278726,0,0.0542958,0,1
0.347606,0.187597,0,0.00262684,0,1
0.26977,0.0298443,0,9.45856e-05,0,1
0.655408,0.750676,1,0.998808,1,1
0.707979,0.764845,1,0.999246,1,1
0.641135,0.797409,1,0.998963,1,1
0.27121,0.320537,0,0.00357932,0,1
0.678746,0.479676,1,0.993314,1,1
0.554809,0.381687,0,0.849774,1,0
0.675554,0.656465,1,0.998244,1,1
0.329543,0.426133,0,0.0646944,0,1
0.900399,0.619477,1,0.999551,1,1
0.435328,0.34957,0,0.195653,0,1
0.539628,0.580897,1,0.981209,1,1
0.398914,0.181532,0,0.00725463,0,1
0.469215,0.285636,0,0.162271,0,1
0.435151,0.531331,1,0.796178,1,1
0.48176,0.706429,1,0.987718,1,1
0.486591,0.630116,1,0.97418,1,1
0.345612,0.293889,0,0.0122438,0,1
0.856051,0.723432,1,0.999601,1,1
0.436303,0.595017,1,0.906309,1,1
0.450222,0.282355,0,0.105196,0,1
0.459264,0.392674,0,0.454765,-1,0
0.145988,0.124443,0,4.31667e-05,0,1
0.46609,0.49479,1,0.816062,1,1
0.684242,0.54371,1,0.996394,1,1
0.910638,0.703745,1,0.99966,1,1
0.286059,0.233982,0,0.00142673,0,1
0.569127,0.586217,1,0.988705,1,1
0.307159,0.271766,0,0.00377959,0,1
0.685151,0.743617,1,0.99902,1,1
0.704987,0.871137,1,0.999496,1,1
0.538719,0.39337,1,0.82702,1,1
0.393373,0.196645,0,0.0080661,0,1
0.315115,0.237661,0,0.00272778,0,1
0.311636,0.281907,0,0.00483176,0,1
0.386082,0.318399,0,0.0443693,0,1
0.287965,0.189934,0,0.000819329,0,1
0.53156,0.610379,1,0.984438,1,1
0.466401,0.405401,0,0.543769,-1,0
0.644836,0.67307,1,0.997877,1,1
0.209818,0.124021,0,0.000101557,0,1
0.752527,0.784532,1,0.999465,1,1
0.409375,0.357674,0,0.130917,0,1
0.660505,0.699469,1,0.99846,1,1
0.528635,0.388299,0,0.782527,1,0
0.651862,0.626387,1,0.997247,1,1
0.469238,0.455067,0,0.72761,1,0
0.222363,0.230203,0,0.000406568,0,1
0.475022,0.337688,0,0.336504,0,1
0.410749,0.371495,0,0.162566,0,1
0.520855,0.574931,1,0.972742,1,1
0.500332,0.641003,1,0.981676,1,1
0.241024,0.171638,0,0.000279335,0,1
0.433333,0.218619,0,0.0277292,0,1
0.413453,0.379798,0,0.191043,0,1
0.113586,0.124125,0,2.94122e-05,0,1
0.637566,0.710307,1,0.998221,1,1
0.782447,0.826443,1,0.999595,1,1
0.915603,0.713389,1,0.999673,1,1
0.625554,0.610329,1,0.995771,1,1
0.449845,0.404606,0,0.447503,-1,0
0.316068,0.298363,0,0.00680328,0,1
0.289051,0.180885,0,0.000743166,0,1
0.830607,0.635386,1,0.99939,1,1
0.654721,0.667502,1,0.998002,1,1
0.763719,0.780356,1,0.999488,1,1
0.673426,0.728503,1,0.998836,1,1
0.707425,0.906883,1,0.999557,1,1
0.33555,0.22031,0,0.00326717,0,1
0.491379,0.538738,1,0.930528,1,1
0.370745,0.255906,0,0.0120165,0,1
0.260971,0.222298,0,0.00074793,0,1
0.408223,0.348029,0,0.111583,0,1
0.325355,0.34619,0,0.0173385,0,1
0.844969,0.645528,1,0.999458,1,1
0.407048,0.33913,0,0.0957689,0,1
0.782646,0.674263,1,0.999306,1,1
0.518617,0.466899,0,0.897835,1,0
0.871609,0.566032,1,0.999367,1,1
0.503812,0.723382,1,0.992427,1,1
0.381028,0.554101,1,0.629273,1,1
0.513054,0.818985,1,0.996999,1,1
0.631316,0.479577,1,0.986808,1,1
0.428812,0.197242,0,0.0179992,0,1
0.717686,0.526906,1,0.99719,1,1
0.602305,0.693851,1,0.997135,1,1
0.315758,0.168307,0,0.00105293,0,1
0.494925,0.423249,0,0.744419,1,0
0.650864,0.729696,1,0.998603,1,1
0.624823,0.340622,1,0.928783,1,1
0.604322,0.76405,1,0.998276,1,1
0.449557,0.234479,0,0.0509264,0,1
0.385572,0.299358,0,0.0327585,0,1
0.265935,0.316659,0,0.00302579,0,1
0.414539,0.539136,1,0.738281,1,1
0.332314,0.249642,0,0.00468695,0,1
0.372473,0.452184,0,0.223115,0,1
0.367664,0.284542,0,0.0174068,0,1
0.618373,0.474506,1,0.983009,1,1
0.186215,0.166319,0,0.000110162,0,1
0.502039,0.478881,1,0.881332,1,1
0.581184,0.755151,1,0.9977,1,1
0.739495,0.827885,1,0.999508,1,1
0.527194,0.828083,1,0.997592,1,1
0.645745,0.76579,1,0.998814,1,1
0.461569,0.528795,1,0.866882,1,1
0.536303,0.749582,1,0.996041,1,1
0.438475,0.336247,0,0.174682,0,1
0.384464,0.404954,0,0.151797,0,1
0.761813,0.714831,1,0.999334,1,1
0.259996,0.327099,0,0.00310411,0,1
0.256139,0.270324,0,0.00129116,0,1
0.399047,0.448355,1,0.333671,0,0
0.635816,0.69932,1,0.998055,1,1
0.312633,0.343058,0,0.0124204,0,1
0.3,0.191475,0,0.00105561,0,1
0.420656,0.309201,0,0.0827544,0,1
0.403236,0.381736,0,0.160885,0,1
0.37664,0.327049,0,0.0409941,0,1
0.385195,0.357774,0,0.0787173,0,1
0.749978,0.858509,1,0.999576,1,1
0.371299,0.383626,0,0.0853452,0,1
0.552238,0.603021,1,0.987749,1,1
0.308843,0.36543,0,0.0160763,0,1
0.388409,0.238158,0,0.0136028,0,1
0.481028,0.537545,0,0.915253,1,0
0.24785,0.250189,0,0.000838808,0,1
0.389783,0.363491,0,0.0944672,0,1
0.58863,0.688979,1,0.996528,1,1
0.28719,0.322774,0,0.00521539,0,1
0.164118,0.213051,0,0.000128151,0,1
0.982114,0.712992,1,0.999732,1,1
0.386613,0.45457,1,0.292948,0,0
0.62582,0.763403,1,0.998577,1,1
0.219747,0.187796,0,0.000235436,0,1
0.459242,0.319791,0,0.209274,0,1
0.474535,0.380842,0,0.495489,-1,0
0.289273,0.172135,0,0.000666368,0,1
0.92551,0.694497,1,0.99967,1,1
0.182646,0.156525,0,9.47321e-05,0,1
0.596232,0.46506,1,0.973024,1,1
0.470257,0.601032,1,0.952239,1,1
0.554277,0.524023,1,0.972188,1,1
0.658777,0.588603,1,0.996601,1,1
0.213098,0.117065,0,9.93436e-05,0,1
0.508311,0.938303,1,0.998594,1,1
0.440027,0.392624,1,0.349211,0,0
0.716622,0.511345,1,0.9968,1,1
0.825044,0.5891,1,0.999232,1,1
0.261503,0.301098,0,0.00220795,0,1
0.399047,0.519349,1,0.599711,-1,0
0.556893,0.594619,1,0.987552,1,1
0.405807,0.350565,0,0.109993,0,1
0.186237,0.12331,0,7.21825e-05,0,1
0.453746,0.267689,0,0.091668,0,1
0.328901,0.373583,0,0.0286366,0,1
0.632491,0.617587,1,0.996331,1,1
0.294326,0.29538,0,0.00405937,0,1
0.613121,0.54714,1,0.991222,1,1
0.557558,0.742473,1,0.996734,1,1
0.26711,0.308704,0,0.00276574,0,1
0.586259,0.50344,1,0.979292,1,1
0.308754,0.341169,0,0.0110655,0,1
0.429965,0.448455,0,0.503907,-1,0
0.262943,0.300601,0,0.00225876,0,1
0.517841,0.605357,1,0.979594,1,1
0.0669548,0.150211,0,2.16369e-05,0,1
0.149402,0.146184,0,5.44834e-05,0,1
0.686325,0.427525,1,0.990128,1,1
0.393418,0.381339,0,0.131412,0,1
0.615736,0.500805,1,0.986579,1,1
0.316999,0.368413,0,0.0202225,0,1
0.386547,0.217277,0,0.0094819,0,1
0.421144,0.411317,0,0.317726,0,1
0.407447,0.310494,0,0.0632477,0,1
0.6209,0.610876,1,0.995543,1,1
0.0605496,0.0769747,0,1.26455e-05,0,1
0.657137,0.282255,1,0.918705,1,1
0.504898,0.492652,0,0.904536,1,0
0.640315,0.692807,1,0.998057,1,1
0.539118,0.517908,1,0.961418,1,1
0.819548,0.642395,1,0.999367,1,1
0.520479,0.591288,1,0.977167,1,1
0.879699,0.600784,1,0.99947,1,1
0.325022,0.334159,0,0.014305,0,1
0.511835,0.332965,0,0.521878,-1,0
0.723227,0.776876,1,0.999349,1,1
0.371277,0.404307,0,0.115002,0,1
0.674557,0.750477,1,0.998975,1,1
0.7082,0.549726,1,0.997368,1,1
0.262988,0.310395,0,0.00259938,0,1
0.459552,0.331225,0,0.242314,0,1
0.47551,0.423498,0,0.657294,1,0
0.555208,0.774838,1,0.997374,1,1
0.398426,0.324166,0,0.0636833,0,1
0.493639,0.845633,1,0.996955,1,1
0.0505541,0.221602,0,3.08801e-05,0,1
0.635129,0.621764,1,0.996559,1,1
0.127438,0.0527483,0,2.01692e-05,0,1
0.39129,0.339528,0,0.0685395,0,1
0.491379,0.549427,1,0.938932,1,1
0.74477,0.682069,1,0.999138,1,1
0.460683,0.470379,0,0.73552,1,0
0.88504,0.625244,1,0.999526,1,1
0.453613,0.482311,0,0.7399,1,0
0.65922,0.45974,1,0.989356,1,1
0.377682,0.314422,0,0.0345759,0,1
0.576973,0.777672,1,0.997946,1,1
0.529078,0.613908,1,0.984418,1,1
0.744326,0.878346,1,0.99959,1,1
0.381073,0.187746,0,0.00538518,0,1
0.644127,0.800541,1,0.999003,1,1
0.545833,0.50349,1,0.959305,1,1
0.427283,0.366722,0,0.209437,0,1
0.0802083,0.2307,0,4.74223e-05,0,1
0.513032,0.428867,1,0.822446,1,1
0.163675,0.181184,0,9.20635e-05,0,1
0.668684,0.680279,1,0.99839,1,1
0.298116,0.212007,0,0.0013434,0,1
0.679211,0.87069,1,0.99942,1,1
0.63801,0.610229,1,0.996353,1,1
0.342686,0.0540956,0,0.000402102,0,1
0.603746,0.625691,1,0.995132,1,1
0.60543,0.705485,1,0.997458,1,1
0.13863,0.109076,0,3.47871e-05,0,1
0.500798,0.394762,0,0.684901,1,0
0.358422,0.393171,0,0.0743733,0,1
0.31445,0.306666,0,0.00743927,0,1
0.201817,0.114754,0,8.26006e-05,0,1
0.395767,0.336446,0,0.0721871,0,1
0.495235,0.862586,1,0.997364,1,1
0.405452,0.269976,0,0.0326198,0,1
0.493218,0.454272,1,0.814637,1,1
0.652438,0.616693,1,0.997059,1,1
0.473803,0.511047,1,0.867247,1,1
0.527305,0.817792,1,0.99741,1,1
0.324357,0.342958,0,0.016132,0,1
0.252438,0.295331,0,0.00169131,0,1
0.465381,0.33038,0,0.265469,0,1
0.339672,0.251134,0,0.00562211,0,1
0.24816,0.19411,0,0.000413899,0,1
0.213763,0.0959959,0,8.14735e-05,0,1
0.505652,0.563447,1,0.95973,1,1
0.506671,0.548284,1,0.952682,1,1
0.369304,0.292397,0,0.0203866,0,1
0.345368,0.244472,0,0.00576334,0,1
0.660904,0.439158,1,0.987216,1,1
0.667066,0.450841,1,0.989631,1,1
0.482934,0.373583,0,0.514976,-1,0
0.343528,0.200473,0,0.00290199,0,1
0.593684,0.778368,1,0.998262,1,1
0.31281,0.131344,0,0.000613105,0,1
0.535018,0.729646,1,0.995251,1,1
0.535195,0.432496,1,0.884623,1,1
0.297917,0.285934,0,0.00381688,0,1
0.288985,0.280565,0,0.00292103,0,1
0.542398,0.580997,1,0.982038,1,1
0.483843,0.529939,0,0.911609,1,0
0.32859,0.248399,0,0.00424668,0,1
0.586791,0.773297,1,0.99808,1,1
0.46352,0.284244,0,0.142149,0,1
0.67961,0.392077,1,0.984318,1,1
0.291711,0.276538,0,0.00291905,0,1
0.415891,0.357774,0,0.14954,0,1
0.208644,0.288868,0,0.000660105,0,1
0.48832,0.348029,1,0.447083,-1,0
0.390736,0.384123,0,0.129328,0,1
0.199668,0.170196,0,0.000140576,0,1
0.549734,0.470678,1,0.943869,1,1
0.153723,0.166368,0,6.94364e-05,0,1
0.741246,0.596955,1,0.998603,1,1
0.595346,0.807501,1,0.998571,1,1
0.808799,0.640606,1,0.999319,1,1
0.621631,0.578014,1,0.994131,1,1
0.64242,0.374776,1,0.965119,1,1
0.894991,0.635684,1,0.999562,1,1
0.388409,0.334009,0,0.0592183,0,1
0.395922,0.336147,0,0.0721109,0,1
0.44027,0.461431,0,0.609161,1,0
0.73863,0.922394,1,0.999629,1,1
0.482735,0.640904,1,0.97562,1,1
0.397762,0.348725,0,0.0903323,0,1
0.572097,0.575031,1,0.987898,1,1
0.603214,0.685549,1,0.99698,1,1
0.515935,0.562005,1,0.965664,1,1
0.45676,0.273158,0,0.10578,0,1
0.400288,0.419123,0,0.245149,0,1
0.462877,0.37587,0,0.410932,-1,0
0.704344,0.742274,1,0.999142,1,1
0.229211,0.219713,0,0.000403989,0,1
0.629676,0.703645,1,0.997993,1,1
0.747473,0.826642,1,0.999525,1,1
0.553014,0.583681,1,0.985212,1,1
0.583311,0.742821,1,0.997545,1,1
0.772473,0.879937,1,0.999636,1,1
0.68473,0.51925,1,0.995623,1,1
0.53309,0.542567,1,0.96788,1,1
0.669481,0.386807,1,0.980531,1,1
0.667442,0.952522,1,0.999538,1,1
0.507624,0.4319,1,0.812019,1,1
0.317287,0.198186,0,0.00163277,0,1
0.489894,0.611522,1,0.969826,1,1
0.620723,0.535258,1,0.991162,1,1
0.388874,0.37418,0,0.108116,0,1
0.355186,0.354045,0,0.0383111,0,1
0.205762,0.178449,0,0.000169002,0,1
0.62777,0.4493,1,0.980787,1,1
0.270567,0.289564,0,0.00226164,0,1
0.538941,0.366871,1,0.766631,1,1
0.507779,0.617836,1,0.979069,1,1
0.861813,0.741628,1,0.999629,1,1
0.433045,0.399535,0,0.337408,0,1
0.426263,0.351708,0,0.169117,0,1
0.350665,0.272412,0,0.00987461,0,1
0.668285,0.594619,1,0.997086,1,1
0.798404,0.57165,1,0.99899,1,1
0.654499,0.82341,1,0.999173,1,1
0.314517,0.269379,0,0.00427313,0,1
0.488808,0.583632,1,0.957503,1,1
0.928657,0.706529,1,0.999682,1,1
0.381649,0.455564,0,0.272792,0,1
0.810705,0.57871,1,0.99911,1,1
0.459929,0.352603,0,0.311574,0,1
0.262832,0.224933,0,0.000801998,0,1
0.752504,0.695094,1,0.999231,1,1
0.796121,0.678489,1,0.999371,1,1
0.647806,0.512638,1,0.992494,1,1
0.44836,0.448256,0,0.604491,1,0
0.721454,0.543909,1,0.997615,1,1
0.653302,0.546842,1,0.994873,1,1
0.485793,0.631508,1,0.974244,1,1
0.728657,0.784483,1,0.999389,1,1
0.438741,0.308456,0,0.12006,0,1
0.69406,0.779611,1,0.999226,1,1
0.601418,0.766933,1,0.998261,1,1
0.749136,0.897238,1,0.999619,1,1
0.283023,0.297518,0,0.00329123,0,1
0.410616,0.371445,0,0.162033,0,1
0.512123,0.590294,1,0.973509,1,1
0.670567,0.39506,1,0.982498,1,1
0.710838,0.584924,1,0.998,1,1
0.848493,0.76231,1,0.99963,1,1
0.349645,0.266844,0,0.00886997,0,1
0.43227,0.350366,0,0.186549,0,1
0.417509,0.560166,1,0.802861,1,1
0.526574,0.712793,1,0.993863,1,1
0.89703,0.639065,1,0.999571,1,1
0.357646,0.321531,0,0.0245573,0,1
0.248825,0.358917,0,0.00388957,0,1
0.359641,0.19406,0,0.00372197,0,1
0.525399,0.740335,1,0.995108,1,1
0.151396,0.170395,0,6.98626e-05,0,1
0.371919,0.515422,1,0.433872,-1,0
0.576263,0.635684,1,0.993635,1,1
0.499357,0.537496,1,0.938782,1,1
0.576175,0.633049,1,0.993473,1,1
0.448648,0.554399,1,0.877051,1,1
0.345878,0.279869,0,0.0099436,0,1
0.511037,0.708965,1,0.992152,1,1
0.312301,0.291751,0,0.00567442,0,1
0.485018,0.525464,1,0.908612,1,1
0.474579,0.415145,0,0.62374,1,0
0.347318,0.10746,0,0.00086425,0,1
0.285328,0.258143,0,0.00196704,0,1
0.680253,0.565237,1,0.996811,1,1
0.653635,0.685052,1,0.998202,1,1
0.3,0.308157,0,0.00554339,0,1
0.521166,0.366325,0,0.689589,1,0
0.450443,0.339428,0,0.227577,0,1
0.563409,0.609981,1,0.990304,1,1
0.721742,0.952124,1,0.999634,1,1
0.564362,0.714135,1,0.996223,1,1
0.394614,0.424392,0,0.23629,0,1
0.279344,0.256006,0,0.00168959,0,1
0.300754,0.161248,0,0.00071864,0,1
0.55051,0.629619,1,0.990367,1,1
0.242664,0.354194,0,0.00318562,0,1
0.506826,0.6678,1,0.987496,1,1
0.412921,0.42663,1,0.328909,0,0
0.261392,0.336346,0,0.003657,0,1
0.475133,0.344847,0,0.362641,0,1
0.435638,0.395359,0,0.336104,0,1
