I-0,I-1,Desired,O-0,Actual,Correct
0.410372,0.374279,0,0.102384,0,1
0.319193,0.352205,0,0.00726043,0,1
0.460527,0.424144,0,0.450303,-1,0
0.287057,0.355437,0,0.00336241,0,1
0.37254,0.414549,0,0.0863761,0,1
0.467332,0.431601,1,0.513514,-1,0
0.274158,0.232987,0,0.000184223,0,1
0.536436,0.360359,1,0.609153,1,1
0.66445,0.653731,1,0.992268,1,1
0.424623,0.341069,0,0.0807285,0,1
0.229167,0.249642,0,8.66148e-05,0,1
0.55574,0.537247,1,0.945436,1,1
0.746033,0.787118,1,0.997052,1,1
0.757934,0.577119,1,0.99452,1,1
0.574468,0.626337,1,0.978531,1,1
0.2916,0.334308,0,0.00243259,0,1
0.465004,0.426679,1,0.483253,-1,0
0.862212,0.705236,1,0.99771,1,1
0.482868,0.629221,1,0.934161,1,1
0.70379,0.528596,1,0.989307,1,1
0.654277,0.584825,1,0.98775,1,1
0.611458,0.683908,1,0.989638,1,1
0.865359,0.80412,1,0.998073,1,1
0.159375,0.126024,0,3.02903e-06,0,1
0.286392,0.206638,0,0.000145781,0,1
0.370368,0.264408,0,0.00447242,0,1
0.538409,0.545947,1,0.935966,1,1
0.478834,0.271517,1,0.0839998,0,0
0.196964,0.125547,0,5.46143e-06,0,1
0.336436,0.119218,0,8.58718e-05,0,1
0.558799,0.657012,1,0.979324,1,1
0.267664,0.127391,0,2.13209e-05,0,1
0.572518,0.586863,1,0.970705,1,1
0.410483,0.216283,0,0.00471065,0,1
0.295457,0.417333,0,0.014551,0,1
0.58422,0.726415,1,0.989505,1,1
0.611503,0.669988,1,0.988813,1,1
0.312234,0.209223,0,0.000294079,0,1
0.558998,0.693503,1,0.983773,1,1
0.497363,0.572247,1,0.910442,1,1
0.31875,0.25869,0,0.000996132,0,1
0.69016,0.601678,1,0.991876,1,1
0.3834,0.390536,0,0.0736669,0,1
0.467132,0.536998,1,0.807599,1,1
0.471299,0.662431,1,0.942075,1,1
0.47398,0.40033,0,0.431933,-1,0
0.42746,0.274052,0,0.0247648,0,1
0.173449,0.0570288,0,1.67761e-06,0,1
0.732868,0.630961,1,0.994795,1,1
0.396188,0.237661,0,0.00506241,0,1
0.410284,0.362099,0,0.0834717,0,1
0.848559,0.711401,1,0.997633,1,1
0.16629,0.107172,0,2.66517e-06,0,1
0.645346,0.625144,1,0.989444,1,1
0.719969,0.842153,1,0.997129,1,1
0.457957,0.529889,1,0.765978,1,1
0.53637,0.552609,1,0.937936,1,1
0.370301,0.432198,0,0.109208,0,1
0.16168,0.148421,0,4.18467e-06,0,1
0.445656,0.226574,0,0.0151645,0,1
0.158621,0.209024,0,9.52376e-06,0,1
0.329632,0.357127,0,0.0105121,0,1
0.404566,0.388846,0,0.114132,0,1
0.856494,0.560713,1,0.996701,1,1
0.657314,0.320338,1,0.899075,1,1
0.125576,0.136887,0,2.13138e-06,0,1
0.288785,0.311985,0,0.00140964,0,1
0.367487,0.161397,0,0.000448558,0,1
0.609065,0.675606,1,0.988915,1,1
0.669991,0.668297,1,0.993086,1,1
0.495656,0.352156,0,0.364124,0,1
0.370013,0.293839,0,0.00824102,0,1
0.502349,0.341069,0,0.357237,0,1
0.786569,0.628177,1,0.996178,1,1
0.732801,0.812622,1,0.997074,1,1
0.61086,0.542368,1,0.97406,1,1
0.840004,0.591387,1,0.996734,1,1
0.39098,0.334159,0,0.0317746,0,1
0.435793,0.236815,0,0.0144277,0,1
0.392199,0.314272,0,0.0222588,0,1
0.46988,0.401672,0,0.415378,-1,0
0.361259,0.48957,1,0.207103,0,0
0.154322,0.186652,0,6.30288e-06,0,1
0.506804,0.456459,1,0.762943,1,1
0.253945,0.275395,0,0.000266112,0,1
0.482558,0.463718,1,0.691055,1,1
0.134508,0.129887,0,2.22328e-06,0,1
0.3125,0.241986,0,0.000591597,0,1
0.380474,0.299159,0,0.0121169,0,1
0.374823,0.23607,0,0.0027444,0,1
0.271232,0.309251,0,0.00084156,0,1
0.672008,0.750974,1,0.995157,1,1
0.394193,0.320934,0,0.026685,0,1
0.505186,0.659846,1,0.961854,1,1
0.369659,0.314968,0,0.0126153,0,1
0.576906,0.562652,1,0.96649,1,1
0.845501,0.585223,1,0.996761,1,1
0.906782,0.676749,1,0.997894,1,1
0.132402,0.188044,0,4.45692e-06,0,1
0.42777,0.304976,0,0.0454271,0,1
0.239384,0.302341,0,0.000322462,0,1
0.666689,0.722189,1,0.994392,1,1
0.535793,0.510699,1,0.908109,1,1
0.346897,0.259734,0,0.0021554,0,1
0.680098,0.911456,1,0.997136,1,1
0.400044,0.33565,0,0.0408832,0,1
0.166179,0.234081,0,1.65121e-05,0,1
0.410084,0.521437,1,0.541115,-1,0
0.402992,0.324812,0,0.0358391,0,1
0.873626,0.773148,1,0.998025,1,1
0.466401,0.474058,0,0.652552,1,0
0.536259,0.608887,1,0.961366,1,1
0.1543,0.220708,0,1.0552e-05,0,1
0.507846,0.765442,1,0.982499,1,1
0.378391,0.256751,0,0.00471232,0,1
0.419149,0.321382,0,0.0499469,0,1
0.429277,0.403412,0,0.228273,0,1
0.744836,0.801784,1,0.997143,1,1
0.207691,0.300103,0,0.000141139,0,1
0.290004,0.0429841,0,8.47036e-06,0,1
0.603768,0.515322,1,0.965028,1,1
0.706361,0.694647,1,0.995177,1,1
0.629654,0.642246,1,0.988932,1,1
0.597606,0.643738,1,0.985049,1,1
0.494348,0.632204,1,0.945011,1,1
0.768395,0.622708,1,0.99569,1,1
0.777438,0.433292,1,0.990542,1,1
0.149291,0.144195,0,3.26786e-06,0,1
0.553435,0.6503,1,0.976996,1,1
0.38852,0.243776,0,0.00469101,0,1
0.404854,0.408533,0,0.154868,0,1
0.474136,0.427127,0,0.532397,-1,0
0.492708,0.439158,1,0.662172,1,1
0.143595,0.130494,0,2.54213e-06,0,1
0.50164,0.671579,1,0.963619,1,1
0.171543,0.146432,0,4.77873e-06,0,1
0.248094,0.153542,0,2.2269e-05,0,1
0.151152,0.0801615,0,1.6104e-06,0,1
0.37223,0.22727,0,0.00211517,0,1
0.661968,0.344499,1,0.926341,1,1
0.924778,0.802331,1,0.998302,1,1
0.492376,0.325806,0,0.255227,0,1
0.305474,0.271716,0,0.00092742,0,1
0.622606,0.520692,1,0.973417,1,1
0.345035,0.344698,0,0.0121685,0,1
0.51988,0.60839,1,0.952079,1,1
0.283223,0.215139,0,0.00016022,0,1
0.513918,0.56643,1,0.925168,1,1
0.603856,0.563298,1,0.975895,1,1
0.393085,0.394513,0,0.0976204,0,1
0.511702,0.75704,1,0.982269,1,1
0.409109,0.249095,0,0.00914396,0,1
0.33125,0.25695,0,0.00133681,0,1
0.442797,0.310494,0,0.0720767,0,1
0.353502,0.388846,0,0.0354026,0,1
0.401308,0.492006,0,0.392557,0,1
0.36168,0.473909,0,0.169606,0,1
0.653191,0.718013,1,0.993728,1,1
0.624645,0.560315,1,0.98054,1,1
0.586902,0.74123,1,0.990524,1,1
0.715869,0.723084,1,0.995878,1,1
0.272606,0.298562,0,0.000695757,0,1
0.685483,0.518604,1,0.986467,1,1
0.642487,0.907032,1,0.99657,1,1
0.488808,0.417134,0,0.571275,-1,0
0.69098,0.606451,1,0.99212,1,1
0.402238,0.344698,0,0.0509526,0,1
0.466667,0.396552,0,0.37954,0,1
0.179233,0.163783,0,6.96821e-06,0,1
0.53555,0.450095,1,0.833512,1,1
0.766489,0.575081,1,0.994781,1,1
0.260062,0.248001,0,0.000176581,0,1
0.389384,0.14688,0,0.000586703,0,1
0.921587,0.774192,1,0.998235,1,1
0.523936,0.661934,1,0.970174,1,1
0.348227,0.297468,0,0.00499038,0,1
0.444681,0.528596,0,0.716281,1,0
0.790869,0.595166,1,0.995832,1,1
0.905541,0.521437,1,0.997057,1,1
0.631427,0.575279,1,0.983647,1,1
0.318107,0.252824,0,0.000863813,0,1
0.139982,0.122962,0,2.21434e-06,0,1
0.321299,0.382731,0,0.0141601,0,1
0.465315,0.600286,0,0.891044,1,0
0.623094,0.555741,1,0.979559,1,1
0.609043,0.7115,1,0.990856,1,1
0.50246,0.617786,1,0.944233,1,1
0.401064,0.394414,0,0.115683,0,1
0.362256,0.211908,0,0.00115894,0,1
0.421853,0.254315,0,0.0143211,0,1
0.442066,0.515621,0,0.670557,1,0
0.534663,0.424044,0,0.781462,1,0
0.385239,0.412212,0,0.109467,0,1
0.421299,0.370252,0,0.121392,0,1
0.373825,0.348079,0,0.0270488,0,1
0.566334,0.761415,1,0.989803,1,1
0.111525,0.163982,0,2.40022e-06,0,1
0.181228,0.273257,0,4.54334e-05,0,1
0.0901152,0.161297,0,1.74798e-06,0,1
0.630718,0.796017,1,0.994687,1,1
0.31004,0.271119,0,0.0010326,0,1
0.378879,0.396601,0,0.0737239,0,1
0.496698,0.56474,1,0.903108,1,1
0.919238,0.741379,1,0.99815,1,1
0.904765,0.787515,1,0.998201,1,1
0.655762,0.737203,1,0.994318,1,1
0.411414,0.367965,0,0.0944434,0,1
0.271609,0.121028,0,2.07463e-05,0,1
0.480762,0.517858,1,0.80985,1,1
0.734242,0.917571,1,0.997683,1,1
0.703568,0.682417,1,0.994855,1,1
0.406316,0.357774,0,0.0707915,0,1
0.349978,0.369059,0,0.0223235,0,1
0.619149,0.582936,1,0.982295,1,1
0.855585,0.658454,1,0.997419,1,1
0.506582,0.533319,0,0.887053,1,0
0.471919,0.514974,1,0.778446,1,1
0.530962,0.712097,1,0.980657,1,1
0.446543,0.307113,0,0.0741095,0,1
0.751241,0.891918,1,0.997699,1,1
0.728457,0.881677,1,0.997461,1,1
0.386813,0.34087,0,0.0325611,0,1
0.565603,0.727608,1,0.987625,1,1
0.693639,0.714732,1,0.995156,1,1
0.508821,0.599839,1,0.940278,1,1
0.610971,0.877849,1,0.995551,1,1
0.267442,0.133606,0,2.36355e-05,0,1
0.268351,0.198733,0,8.06378e-05,0,1
0.0193927,0.241936,0,1.69203e-06,0,1
0.493794,0.63459,1,0.945709,1,1
0.427283,0.158414,0,0.00211165,0,1
0.513785,0.791692,1,0.985966,1,1
0.243307,0.22195,0,7.03852e-05,0,1
0.937079,0.792785,1,0.998323,1,1
0.594016,0.588703,1,0.977543,1,1
0.604942,0.714334,1,0.990668,1,1
0.724668,0.768176,1,0.99658,1,1
0.311724,0.311091,0,0.00252994,0,1
0.28012,0.200324,0,0.000110209,0,1
0.295213,0.225232,0,0.000266248,0,1
0.647052,0.776727,1,0.994852,1,1
0.488497,0.49131,1,0.780323,1,1
0.622274,0.522929,1,0.973763,1,1
0.459597,0.508909,1,0.722153,1,1
0.642974,0.772104,1,0.994617,1,1
0.688697,0.512339,1,0.986368,1,1
0.544902,0.73422,1,0.985449,1,1
0.607491,0.711948,1,0.990756,1,1
0.259043,0.168158,0,3.65538e-05,0,1
0.331981,0.201219,0,0.000413472,0,1
0.858511,0.661536,1,0.997464,1,1
0.559043,0.855178,1,0.993135,1,1
0.487677,0.624796,1,0.935916,1,1
0.649003,0.315515,1,0.87955,1,1
0.370966,0.333612,0,0.018972,0,1
0.342332,0.316012,0,0.00629687,0,1
0.702394,0.742622,1,0.995835,1,1
0.227859,0.148719,0,1.36303e-05,0,1
0.497097,0.759526,1,0.979606,1,1
0.394304,0.374329,0,0.0715435,0,1
0.255496,0.29717,0,0.000435356,0,1
0.480895,0.53854,0,0.844298,1,0
0.469814,0.327198,0,0.170664,0,1
0.261237,0.124776,0,1.78621e-05,0,1
0.627527,0.641053,1,0.988636,1,1
0.534242,0.693354,1,0.978835,1,1
0.454034,0.555493,1,0.805496,1,1
0.403901,0.223591,0,0.00461112,0,1
0.47531,0.394613,0,0.417407,-1,0
0.490957,0.172931,0,0.0166348,0,1
0.77203,0.661983,1,0.996293,1,1
0.42223,0.278726,0,0.0237541,0,1
0.347606,0.187597,0,0.000465456,0,1
0.26977,0.0298443,0,4.93493e-06,0,1
0.655408,0.750676,1,0.994605,1,1
0.707979,0.764845,1,0.996241,1,1
0.641135,0.797409,1,0.995057,1,1
0.27121,0.320537,0,0.00106763,0,1
0.678746,0.479676,1,0.981171,1,1
0.554809,0.381687,0,0.751001,1,0
0.675554,0.656465,1,0.993001,1,1
0.329543,0.426133,0,0.0393917,0,1
0.900399,0.619477,1,0.99761,1,1
0.435328,0.34957,0,0.117886,0,1
0.539628,0.580897,1,0.953463,1,1
0.398914,0.181532,0,0.00161261,0,1
0.469215,0.285636,0,0.0860786,0,1
0.435151,0.531331,1,0.686201,1,1
0.48176,0.706429,1,0.964428,1,1
0.486591,0.630116,1,0.937885,1,1
0.345612,0.293889,0,0.00431657,0,1
0.856051,0.723432,1,0.997743,1,1
0.436303,0.595017,1,0.827303,1,1
0.450222,0.282355,0,0.0515871,0,1
0.459264,0.392674,0,0.328134,0,1
0.145988,0.124443,0,2.44871e-06,0,1
0.46609,0.49479,1,0.710268,1,1
0.684242,0.54371,1,0.988249,1,1
0.910638,0.703745,1,0.998005,1,1
0.286059,0.233982,0,0.0002533,0,1
0.569127,0.586217,1,0.969322,1,1
0.307159,0.271766,0,0.000970453,0,1
0.685151,0.743617,1,0.99541,1,1
0.704987,0.871137,1,0.997152,1,1
0.538719,0.39337,1,0.721225,1,1
0.393373,0.196645,0,0.00192885,0,1
0.315115,0.237661,0,0.000577732,0,1
0.311636,0.281907,0,0.00135619,0,1
0.386082,0.318399,0,0.0206559,0,1
0.287965,0.189934,0,0.000108301,0,1
0.53156,0.610379,1,0.959475,1,1
0.466401,0.405401,0,0.411095,-1,0
0.644836,0.67307,1,0.991761,1,1
0.209818,0.124021,0,6.66444e-06,0,1
0.752527,0.784532,1,0.997113,1,1
0.409375,0.357674,0,0.0758138,0,1
0.660505,0.699469,1,0.993551,1,1
0.528635,0.388299,0,0.664465,1,0
0.651862,0.626387,1,0.990109,1,1
0.469238,0.455067,0,0.605177,1,0
0.222363,0.230203,0,5.09711e-05,0,1
0.475022,0.337688,0,0.218736,0,1
0.410749,0.371495,0,0.0986427,0,1
0.520855,0.574931,1,0.936979,1,1
0.500332,0.641003,1,0.952772,1,1
0.241024,0.171638,0,2.63359e-05,0,1
0.433333,0.218619,0,0.00921107,0,1
0.413453,0.379798,0,0.119485,0,1
0.113586,0.124125,0,1.58805e-06,0,1
0.637566,0.710307,1,0.992704,1,1
0.782447,0.826443,1,0.997646,1,1
0.915603,0.713389,1,0.998059,1,1
0.625554,0.610329,1,0.986105,1,1
0.449845,0.404606,0,0.324135,0,1
0.316068,0.298363,0,0.00216604,0,1
0.289051,0.180885,0,9.2913e-05,0,1
0.830607,0.635386,1,0.996979,1,1
0.654721,0.667502,1,0.992184,1,1
0.763719,0.780356,1,0.997215,1,1
0.673426,0.728503,1,0.994772,1,1
0.707425,0.906883,1,0.997401,1,1
0.33555,0.22031,0,0.000682144,0,1
0.491379,0.538738,1,0.8664,1,1
0.370745,0.255906,0,0.00376728,0,1
0.260971,0.222298,0,0.0001076,0,1
0.408223,0.348029,0,0.0623529,0,1
0.325355,0.34619,0,0.00753296,0,1
0.844969,0.645528,1,0.997228,1,1
0.407048,0.33913,0,0.0516629,0,1
0.782646,0.674263,1,0.996614,1,1
0.518617,0.466899,0,0.819373,1,0
0.871609,0.566032,1,0.996968,1,1
0.503812,0.723382,1,0.975797,1,1
0.381028,0.554101,1,0.508844,-1,0
0.513054,0.818985,1,0.987918,1,1
0.631316,0.479577,1,0.966964,1,1
0.428812,0.197242,0,0.00514593,0,1
0.717686,0.526906,1,0.990474,1,1
0.602305,0.693851,1,0.989346,1,1
0.315758,0.168307,0,0.000138274,0,1
0.494925,0.423249,0,0.621894,1,0
0.650864,0.729696,1,0.993935,1,1
0.624823,0.340622,1,0.866209,1,1
0.604322,0.76405,1,0.992651,1,1
0.449557,0.234479,0,0.0198002,0,1
0.385572,0.299358,0,0.0139019,0,1
0.265935,0.316659,0,0.000857821,0,1
0.414539,0.539136,1,0.620302,1,1
0.332314,0.249642,0,0.00117535,0,1
0.372473,0.452184,0,0.153877,0,1
0.367664,0.284542,0,0.00637364,0,1
0.618373,0.474506,1,0.959295,1,1
0.186215,0.166319,0,8.19724e-06,0,1
0.502039,0.478881,1,0.795824,1,1
0.581184,0.755151,1,0.990738,1,1
0.739495,0.827885,1,0.997256,1,1
0.527194,0.828083,1,0.989878,1,1
0.645745,0.76579,1,0.994582,1,1
0.461569,0.528795,1,0.775162,1,1
0.536303,0.749582,1,0.985554,1,1
0.438475,0.336247,0,0.101615,0,1
0.384464,0.404954,0,0.0958616,0,1
0.761813,0.714831,1,0.996669,1,1
0.259996,0.327099,0,0.000916731,0,1
0.256139,0.270324,0,0.000253196,0,1
0.399047,0.448355,1,0.23797,0,0
0.635816,0.69932,1,0.992207,1,1
0.312633,0.343058,0,0.00506761,0,1
0.3,0.191475,0,0.000149902,0,1
0.420656,0.309201,0,0.0412826,0,1
0.403236,0.381736,0,0.0989393,0,1
0.37664,0.327049,0,0.0192583,0,1
0.385195,0.357774,0,0.0429533,0,1
0.749978,0.858509,1,0.997533,1,1
0.371299,0.383626,0,0.0493014,0,1
0.552238,0.603021,1,0.966867,1,1
0.308843,0.36543,0,0.00727565,0,1
0.388409,0.238158,0,0.00414564,0,1
0.481028,0.537545,0,0.843112,1,0
0.24785,0.250189,0,0.000136875,0,1
0.389783,0.363491,0,0.0532004,0,1
0.58863,0.688979,1,0.987568,1,1
0.28719,0.322774,0,0.00169892,0,1
0.164118,0.213051,0,1.12461e-05,0,1
0.982114,0.712992,1,0.998318,1,1
0.386613,0.45457,1,0.207132,0,0
0.62582,0.763403,1,0.993721,1,1
0.219747,0.187796,0,2.23341e-05,0,1
0.459242,0.319791,0,0.122222,0,1
0.474535,0.380842,0,0.361955,0,1
0.289273,0.172135,0,7.86729e-05,0,1
0.92551,0.694497,1,0.998053,1,1
0.182646,0.156525,0,6.65181e-06,0,1
0.596232,0.46506,1,0.940298,1,1
0.470257,0.601032,1,0.899101,1,1
0.554277,0.524023,1,0.937403,1,1
0.658777,0.588603,1,0.988519,1,1
0.213098,0.117065,0,6.38109e-06,0,1
0.508311,0.938303,1,0.993047,1,1
0.440027,0.392624,1,0.240133,0,0
0.716622,0.511345,1,0.989504,1,1
0.825044,0.5891,1,0.996462,1,1
0.261503,0.301098,0,0.000551242,0,1
0.399047,0.519349,1,0.478359,-1,0
0.556893,0.594619,1,0.966598,1,1
0.405807,0.350565,0,0.061629,0,1
0.186237,0.12331,0,4.43631e-06,0,1
0.453746,0.267689,0,0.0426485,0,1
0.328901,0.373583,0,0.014333,0,1
0.632491,0.617587,1,0.987572,1,1
0.294326,0.29538,0,0.00114568,0,1
0.613121,0.54714,1,0.975624,1,1
0.557558,0.742473,1,0.987737,1,1
0.26711,0.308704,0,0.000747641,0,1
0.586259,0.50344,1,0.951427,1,1
0.308754,0.341169,0,0.00440237,0,1
0.429965,0.448455,0,0.38145,0,1
0.262943,0.300601,0,0.000566074,0,1
0.517841,0.605357,1,0.949507,1,1
0.0669548,0.150211,0,1.18271e-06,0,1
0.149402,0.146184,0,3.35681e-06,0,1
0.686325,0.427525,1,0.97458,1,1
0.393418,0.381339,0,0.079035,0,1
0.615736,0.500805,1,0.966171,1,1
0.316999,0.368413,0,0.00953718,0,1
0.386547,0.217277,0,0.00250997,0,1
0.421144,0.411317,0,0.218843,0,1
0.407447,0.310494,0,0.0304364,0,1
0.6209,0.610876,1,0.985491,1,1
0.0605496,0.0769747,0,6.10528e-07,0,1
0.657137,0.282255,1,0.848472,1,1
0.504898,0.492652,0,0.828653,1,0
0.640315,0.692807,1,0.992242,1,1
0.539118,0.517908,1,0.918106,1,1
0.819548,0.642395,1,0.996885,1,1
0.520479,0.591288,1,0.945055,1,1
0.879699,0.600784,1,0.997314,1,1
0.325022,0.334159,0,0.00582685,0,1
0.511835,0.332965,0,0.376082,0,1
0.723227,0.776876,1,0.99664,1,1
0.371277,0.404307,0,0.0707577,0,1
0.674557,0.750477,1,0.995224,1,1
0.7082,0.549726,1,0.990858,1,1
0.262988,0.310395,0,0.000696509,0,1
0.459552,0.331225,0,0.147261,0,1
0.47551,0.423498,0,0.52631,-1,0
0.555208,0.774838,1,0.989524,1,1
0.398426,0.324166,0,0.031595,0,1
0.493639,0.845633,1,0.987519,1,1
0.0505541,0.221602,0,2.02676e-06,0,1
0.635129,0.621764,1,0.988173,1,1
0.127438,0.0527483,0,9.498e-07,0,1
0.39129,0.339528,0,0.0354609,0,1
0.491379,0.549427,1,0.879303,1,1
0.74477,0.682069,1,0.995977,1,1
0.460683,0.470379,0,0.614953,1,0
0.88504,0.625244,1,0.997508,1,1
0.453613,0.482311,0,0.620454,1,0
0.65922,0.45974,1,0.972592,1,1
0.377682,0.314422,0,0.0153666,0,1
0.576973,0.777672,1,0.991433,1,1
0.529078,0.613908,1,0.959346,1,1
0.744326,0.878346,1,0.997583,1,1
0.381073,0.187746,0,0.00113844,0,1
0.644127,0.800541,1,0.995204,1,1
0.545833,0.50349,1,0.914832,1,1
0.427283,0.366722,0,0.130288,0,1
0.0802083,0.2307,0,3.45769e-06,0,1
0.513032,0.428867,1,0.716901,1,1
0.163675,0.181184,0,6.84765e-06,0,1
0.668684,0.680279,1,0.993387,1,1
0.298116,0.212007,0,0.000217811,0,1
0.679211,0.87069,1,0.996812,1,1
0.63801,0.610229,1,0.987688,1,1
0.342686,0.0540956,0,2.9225e-05,0,1
0.603746,0.625691,1,0.984262,1,1
0.60543,0.705485,1,0.990267,1,1
0.13863,0.109076,0,1.86329e-06,0,1
0.500798,0.394762,0,0.552197,-1,0
0.358422,0.393171,0,0.0431311,0,1
0.31445,0.306666,0,0.00247553,0,1
0.201817,0.114754,0,5.09818e-06,0,1
0.395767,0.336446,0,0.0373612,0,1
0.495235,0.862586,1,0.988797,1,1
0.405452,0.269976,0,0.0128257,0,1
0.493218,0.454272,1,0.707829,1,1
0.652438,0.616693,1,0.989623,1,1
0.473803,0.511047,1,0.776059,1,1
0.527305,0.817792,1,0.989322,1,1
0.324357,0.342958,0,0.00686839,0,1
0.252438,0.295331,0,0.000387594,0,1
0.465381,0.33038,0,0.163725,0,1
0.339672,0.251134,0,0.00147655,0,1
0.24816,0.19411,0,4.63392e-05,0,1
0.213763,0.0959959,0,4.80398e-06,0,1
0.505652,0.563447,1,0.913638,1,1
0.506671,0.548284,1,0.902037,1,1
0.369304,0.292397,0,0.00784833,0,1
0.345368,0.244472,0,0.00148955,0,1
0.660904,0.439158,1,0.968333,1,1
0.667066,0.450841,1,0.973278,1,1
0.482934,0.373583,0,0.378319,0,1
0.343528,0.200473,0,0.000550514,0,1
0.593684,0.778368,1,0.992532,1,1
0.31281,0.131344,0,6.21369e-05,0,1
0.535018,0.729646,1,0.983453,1,1
0.535195,0.432496,1,0.8006,1,1
0.297917,0.285934,0,0.00102963,0,1
0.288985,0.280565,0,0.00072723,0,1
0.542398,0.580997,1,0.955159,1,1
0.483843,0.529939,0,0.837969,1,0
0.32859,0.248399,0,0.00103665,0,1
0.586791,0.773297,1,0.991921,1,1
0.46352,0.284244,0,0.0735296,0,1
0.67961,0.392077,1,0.962978,1,1
0.291711,0.276538,0,0.000716802,0,1
0.415891,0.357774,0,0.0880241,0,1
0.208644,0.288868,0,0.000115413,0,1
0.48832,0.348029,1,0.312081,0,0
0.390736,0.384123,0,0.0779868,0,1
0.199668,0.170196,0,1.11725e-05,0,1
0.549734,0.470678,1,0.889742,1,1
0.153723,0.166368,0,4.68938e-06,0,1
0.741246,0.596955,1,0.994346,1,1
0.595346,0.807501,1,0.993528,1,1
0.808799,0.640606,1,0.99671,1,1
0.621631,0.578014,1,0.982181,1,1
0.64242,0.374776,1,0.927296,1,1
0.894991,0.635684,1,0.997644,1,1
0.388409,0.334009,0,0.0297154,0,1
0.395922,0.336147,0,0.0372939,0,1
0.44027,0.461431,0,0.481995,-1,0
0.73863,0.922394,1,0.997736,1,1
0.482735,0.640904,1,0.940346,1,1
0.397762,0.348725,0,0.0492516,0,1
0.572097,0.575031,1,0.967735,1,1
0.603214,0.685549,1,0.988936,1,1
0.515935,0.562005,1,0.924274,1,1
0.45676,0.273158,0,0.0509812,0,1
0.400288,0.419123,0,0.164953,0,1
0.462877,0.37587,0,0.287232,0,1
0.704344,0.742274,1,0.995876,1,1
0.229211,0.219713,0,4.88436e-05,0,1
0.629676,0.703645,1,0.991984,1,1
0.747473,0.826642,1,0.997333,1,1
0.553014,0.583681,1,0.961745,1,1
0.583311,0.742821,1,0.990306,1,1
0.772473,0.879937,1,0.997799,1,1
0.68473,0.51925,1,0.98642,1,1
0.53309,0.542567,1,0.928929,1,1
0.669481,0.386807,1,0.955615,1,1
0.667442,0.952522,1,0.997263,1,1
0.507624,0.4319,1,0.70379,1,1
0.317287,0.198186,0,0.00026567,0,1
0.489894,0.611522,1,0.930188,1,1
0.620723,0.535258,1,0.975642,1,1
0.388874,0.37418,0,0.062961,0,1
0.355186,0.354045,0,0.0189993,0,1
0.205762,0.178449,0,1.43636e-05,0,1
0.62777,0.4493,1,0.955308,1,1
0.270567,0.289564,0,0.000545951,0,1
0.538941,0.366871,1,0.643009,1,1
0.507779,0.617836,1,0.948067,1,1
0.861813,0.741628,1,0.997853,1,1
0.433045,0.399535,0,0.232095,0,1
0.426263,0.351708,0,0.100206,0,1
0.350665,0.272412,0,0.00312872,0,1
0.668285,0.594619,1,0.989829,1,1
0.798404,0.57165,1,0.995665,1,1
0.654499,0.82341,1,0.995835,1,1
0.314517,0.269379,0,0.00111966,0,1
0.488808,0.583632,1,0.908953,1,1
0.928657,0.706529,1,0.998101,1,1
0.381649,0.455564,0,0.191804,0,1
0.810705,0.57871,1,0.996055,1,1
0.459929,0.352603,0,0.202617,0,1
0.262832,0.224933,0,0.000118604,0,1
0.752504,0.695094,1,0.996299,1,1
0.796121,0.678489,1,0.99686,1,1
0.647806,0.512638,1,0.978957,1,1
0.44836,0.448256,0,0.475852,-1,0
0.721454,0.543909,1,0.991577,1,1
0.653302,0.546842,1,0.984325,1,1
0.485793,0.631508,1,0.937959,1,1
0.728657,0.784483,1,0.996794,1,1
0.438741,0.308456,0,0.0631499,0,1
0.69406,0.779611,1,0.996136,1,1
0.601418,0.766933,1,0.992583,1,1
0.749136,0.897238,1,0.997706,1,1
0.283023,0.297518,0,0.00089204,0,1
0.410616,0.371445,0,0.0982751,0,1
0.512123,0.590294,1,0.937952,1,1
0.670567,0.39506,1,0.959353,1,1
0.710838,0.584924,1,0.992527,1,1
0.848493,0.76231,1,0.997846,1,1
0.349645,0.266844,0,0.00270247,0,1
0.43227,0.350366,0,0.111784,0,1
0.417509,0.560166,1,0.693757,1,1
0.526574,0.712793,1,0.979807,1,1
0.89703,0.639065,1,0.997676,1,1
0.357646,0.321531,0,0.0105451,0,1
0.248825,0.358917,0,0.00134043,0,1
0.359641,0.19406,0,0.000734813,0,1
0.525399,0.740335,1,0.982912,1,1
0.151396,0.170395,0,4.77033e-06,0,1
0.371919,0.515422,1,0.330001,0,0
0.576263,0.635684,1,0.980266,1,1
0.499357,0.537496,1,0.87952,1,1
0.576175,0.633049,1,0.979889,1,1
0.448648,0.554399,1,0.788056,1,1
0.345878,0.279869,0,0.00322786,0,1
0.511037,0.708965,1,0.975339,1,1
0.312301,0.291751,0,0.00170291,0,1
0.485018,0.525464,1,0.833701,1,1
0.474579,0.415145,0,0.490693,-1,0
0.347318,0.10746,0,8.85126e-05,0,1
0.285328,0.258143,0,0.000411884,0,1
0.680253,0.565237,1,0.989238,1,1
0.653635,0.685052,1,0.99275,1,1
0.3,0.308157,0,0.001745,0,1
0.521166,0.366325,0,0.553442,-1,0
0.450443,0.339428,0,0.138347,0,1
0.563409,0.609981,1,0.972555,1,1
0.721742,0.952124,1,0.997739,1,1
0.564362,0.714135,1,0.98645,1,1
0.394614,0.424392,0,0.159254,0,1
